# Step Strain Stress Density
432 1.197295e-03 7.282403e+07 1.015595e+13 
433 1.200295e-03 7.296165e+07 1.018216e+13 
434 1.203295e-03 7.309721e+07 1.021009e+13 
435 1.206295e-03 7.324557e+07 1.023712e+13 
436 1.209295e-03 7.339881e+07 1.026277e+13 
437 1.212295e-03 7.353720e+07 1.028883e+13 
438 1.215295e-03 7.366401e+07 1.032158e+13 
439 1.218295e-03 7.377492e+07 1.035475e+13 
440 1.221295e-03 7.388027e+07 1.039021e+13 
441 1.224295e-03 7.401714e+07 1.042036e+13 
442 1.227295e-03 7.413054e+07 1.044553e+13 
443 1.230295e-03 7.425646e+07 1.047599e+13 
444 1.233295e-03 7.438507e+07 1.050733e+13 
445 1.236295e-03 7.452410e+07 1.053586e+13 
446 1.239295e-03 7.467874e+07 1.056341e+13 
447 1.242295e-03 7.482516e+07 1.059312e+13 
448 1.245295e-03 7.495596e+07 1.062518e+13 
449 1.248295e-03 7.509693e+07 1.065681e+13 
450 1.251295e-03 7.524672e+07 1.068637e+13 
451 1.254295e-03 7.540929e+07 1.071321e+13 
452 1.257295e-03 7.555852e+07 1.074287e+13 
453 1.260295e-03 7.571560e+07 1.076950e+13 
454 1.263295e-03 7.587027e+07 1.079764e+13 
455 1.266295e-03 7.601593e+07 1.082866e+13 
456 1.269295e-03 7.616700e+07 1.085765e+13 
457 1.272295e-03 7.631938e+07 1.088709e+13 
458 1.275295e-03 7.649113e+07 1.091082e+13 
459 1.278295e-03 7.666188e+07 1.093660e+13 
460 1.281295e-03 7.682391e+07 1.096515e+13 
461 1.284295e-03 7.698447e+07 1.099548e+13 
462 1.287295e-03 7.715477e+07 1.102125e+13 
463 1.290295e-03 7.730702e+07 1.105430e+13 
464 1.293295e-03 7.745332e+07 1.108616e+13 
465 1.296295e-03 7.758782e+07 1.109761e+13 
466 1.299295e-03 7.773664e+07 1.112136e+13 
467 1.302295e-03 7.786433e+07 1.114848e+13 
468 1.305295e-03 7.800400e+07 1.117758e+13 
469 1.308295e-03 7.814993e+07 1.120521e+13 
470 1.311295e-03 7.827234e+07 1.123578e+13 
471 1.314295e-03 7.842459e+07 1.126182e+13 
472 1.317295e-03 7.855934e+07 1.129340e+13 
473 1.320295e-03 7.870133e+07 1.131142e+13 
474 1.323295e-03 7.882869e+07 1.133663e+13 
475 1.326295e-03 7.895550e+07 1.136628e+13 
476 1.329295e-03 7.904594e+07 1.140101e+13 
477 1.332295e-03 7.917452e+07 1.142899e+13 
478 1.335295e-03 7.929602e+07 1.146027e+13 
479 1.338295e-03 7.943672e+07 1.148587e+13 
480 1.341295e-03 7.955773e+07 1.151901e+13 
481 1.344295e-03 7.968846e+07 1.154917e+13 
482 1.347295e-03 7.981141e+07 1.158347e+13 
483 1.350295e-03 7.994767e+07 1.161502e+13 
484 1.353295e-03 8.008350e+07 1.164822e+13 
485 1.356295e-03 8.022579e+07 1.168056e+13 
486 1.359295e-03 8.036279e+07 1.171056e+13 
487 1.362295e-03 8.046797e+07 1.174957e+13 
488 1.365295e-03 8.055742e+07 1.178840e+13 
489 1.368295e-03 8.063890e+07 1.183226e+13 
490 1.371295e-03 8.071928e+07 1.187391e+13 
491 1.374295e-03 8.079756e+07 1.192044e+13 
492 1.377295e-03 8.085940e+07 1.193482e+13 
493 1.380295e-03 8.091061e+07 1.197094e+13 
494 1.383295e-03 8.096114e+07 1.198516e+13 
495 1.386295e-03 8.098835e+07 1.200029e+13 
496 1.389295e-03 8.101691e+07 1.204759e+13 
