# Step Strain Stress Density
5010 3.548656e-05 4.276492e+06 2.070052e+12 
5020 3.549692e-05 4.277533e+06 2.070073e+12 
5030 3.551411e-05 4.279291e+06 2.070116e+12 
5040 3.555088e-05 4.283218e+06 2.070639e+12 
5050 3.558708e-05 4.287791e+06 2.070602e+12 
5060 3.565013e-05 4.295745e+06 2.070483e+12 
5070 3.567716e-05 4.299037e+06 2.070383e+12 
5080 3.571757e-05 4.303924e+06 2.070342e+12 
5090 3.573028e-05 4.305326e+06 2.070445e+12 
5100 3.575434e-05 4.307895e+06 2.070558e+12 
5110 3.578506e-05 4.311209e+06 2.070524e+12 
5120 3.580235e-05 4.313246e+06 2.070676e+12 
5130 3.583409e-05 4.316980e+06 2.070652e+12 
5140 3.585652e-05 4.319574e+06 2.070583e+12 
5150 3.587725e-05 4.321970e+06 2.070435e+12 
5160 3.589562e-05 4.324038e+06 2.070447e+12 
5170 3.592623e-05 4.327409e+06 2.070704e+12 
5180 3.594439e-05 4.329249e+06 2.070771e+12 
5190 3.598676e-05 4.334117e+06 2.070912e+12 
5200 3.602446e-05 4.338265e+06 2.071450e+12 
5210 3.604104e-05 4.339868e+06 2.071617e+12 
5220 3.605390e-05 4.341245e+06 2.071669e+12 
5230 3.606418e-05 4.342413e+06 2.071763e+12 
5240 3.607336e-05 4.343589e+06 2.071588e+12 
5250 3.609566e-05 4.346387e+06 2.071459e+12 
5260 3.611369e-05 4.348513e+06 2.071603e+12 
5270 3.613683e-05 4.351931e+06 2.070787e+12 
5280 3.615864e-05 4.354296e+06 2.071138e+12 
5290 3.617271e-05 4.355799e+06 2.071288e+12 
5300 3.618909e-05 4.357815e+06 2.071169e+12 
5310 3.620610e-05 4.360088e+06 2.070810e+12 
5320 3.622459e-05 4.362357e+06 2.070765e+12 
5330 3.626312e-05 4.366736e+06 2.071250e+12 
5340 3.628214e-05 4.369352e+06 2.070771e+12 
5350 3.631034e-05 4.373243e+06 2.070417e+12 
5360 3.633665e-05 4.376713e+06 2.070310e+12 
5370 3.634571e-05 4.377896e+06 2.070331e+12 
5380 3.635820e-05 4.379590e+06 2.070322e+12 
5390 3.637449e-05 4.381743e+06 2.070208e+12 
5400 3.638776e-05 4.383613e+06 2.070128e+12 
5410 3.640442e-05 4.385832e+06 2.069947e+12 
5420 3.645643e-05 4.392589e+06 2.069994e+12 
5430 3.647748e-05 4.395474e+06 2.070034e+12 
5440 3.649640e-05 4.397625e+06 2.069875e+12 
5450 3.650676e-05 4.398917e+06 2.069946e+12 
5460 3.651607e-05 4.400136e+06 2.069985e+12 
5470 3.653249e-05 4.402086e+06 2.069976e+12 
5480 3.654727e-05 4.403898e+06 2.070031e+12 
5490 3.656307e-05 4.405764e+06 2.070065e+12 
5500 3.657818e-05 4.407620e+06 2.070060e+12 
5510 3.660323e-05 4.410831e+06 2.070071e+12 
5520 3.662832e-05 4.413806e+06 2.070315e+12 
5530 3.664263e-05 4.415541e+06 2.070567e+12 
5540 3.666691e-05 4.418684e+06 2.070593e+12 
5550 3.671645e-05 4.424949e+06 2.070343e+12 
5560 3.674699e-05 4.428984e+06 2.070435e+12 
5570 3.676610e-05 4.431449e+06 2.070519e+12 
5580 3.678317e-05 4.433693e+06 2.070651e+12 
5590 3.680125e-05 4.435959e+06 2.070688e+12 
5600 3.683088e-05 4.439846e+06 2.070873e+12 
5610 3.684483e-05 4.441398e+06 2.070847e+12 
5620 3.685364e-05 4.442501e+06 2.070929e+12 
5630 3.687066e-05 4.444682e+06 2.071092e+12 
5640 3.691156e-05 4.449810e+06 2.071423e+12 
5650 3.693911e-05 4.453337e+06 2.071620e+12 
5660 3.698482e-05 4.458860e+06 2.071563e+12 
5670 3.701706e-05 4.462836e+06 2.071485e+12 
5680 3.703132e-05 4.464563e+06 2.071354e+12 
5690 3.705019e-05 4.466952e+06 2.071225e+12 
5700 3.706621e-05 4.468917e+06 2.071139e+12 
5710 3.707852e-05 4.470425e+06 2.071093e+12 
5720 3.709627e-05 4.472723e+06 2.071038e+12 
5730 3.711217e-05 4.474679e+06 2.070863e+12 
5740 3.714239e-05 4.478370e+06 2.070767e+12 
5750 3.715407e-05 4.479792e+06 2.070804e+12 
5760 3.717417e-05 4.482057e+06 2.070818e+12 
5770 3.719093e-05 4.483916e+06 2.070759e+12 
5780 3.722073e-05 4.487392e+06 2.070742e+12 
5790 3.727111e-05 4.493136e+06 2.070717e+12 
5800 3.729251e-05 4.495515e+06 2.070699e+12 
5810 3.732403e-05 4.499134e+06 2.070492e+12 
5820 3.734290e-05 4.501594e+06 2.070411e+12 
5830 3.737921e-05 4.506150e+06 2.070137e+12 
5840 3.739784e-05 4.508435e+06 2.070162e+12 
5850 3.741325e-05 4.510340e+06 2.070056e+12 
5860 3.744041e-05 4.513471e+06 2.069922e+12 
5870 3.746149e-05 4.516036e+06 2.069926e+12 
5880 3.748004e-05 4.518144e+06 2.069805e+12 
5890 3.751957e-05 4.522830e+06 2.069615e+12 
5900 3.756262e-05 4.528009e+06 2.069417e+12 
5910 3.759249e-05 4.531605e+06 2.069200e+12 
5920 3.761564e-05 4.534500e+06 2.068997e+12 
5930 3.763115e-05 4.536351e+06 2.068852e+12 
5940 3.766002e-05 4.539806e+06 2.068776e+12 
5950 3.769174e-05 4.543480e+06 2.068599e+12 
5960 3.771350e-05 4.545994e+06 2.068369e+12 
5970 3.776471e-05 4.552107e+06 2.068131e+12 
5980 3.778516e-05 4.554443e+06 2.068018e+12 
5990 3.780433e-05 4.555937e+06 2.067873e+12 
6000 3.781486e-05 4.557123e+06 2.067844e+12 
6010 3.782879e-05 4.558672e+06 2.067704e+12 
6020 3.786141e-05 4.562713e+06 2.067590e+12 
6030 3.789594e-05 4.566840e+06 2.067371e+12 
6040 3.792815e-05 4.570622e+06 2.067244e+12 
6050 3.796572e-05 4.575037e+06 2.066990e+12 
6060 3.799449e-05 4.578865e+06 2.066769e+12 
6070 3.803127e-05 4.583405e+06 2.066270e+12 
6080 3.805129e-05 4.585858e+06 2.066201e+12 
6090 3.809868e-05 4.591907e+06 2.066147e+12 
6100 3.811232e-05 4.593836e+06 2.066203e+12 
6110 3.813255e-05 4.596579e+06 2.066231e+12 
6120 3.815583e-05 4.599725e+06 2.066392e+12 
6130 3.819170e-05 4.604816e+06 2.066827e+12 
6140 3.821362e-05 4.608046e+06 2.067387e+12 
6150 3.822193e-05 4.609233e+06 2.067598e+12 
6160 3.823403e-05 4.610724e+06 2.067520e+12 
6170 3.824615e-05 4.611945e+06 2.067148e+12 
6180 3.826441e-05 4.613937e+06 2.066886e+12 
6190 3.830583e-05 4.618126e+06 2.066318e+12 
6200 3.832233e-05 4.619646e+06 2.066270e+12 
6210 3.835771e-05 4.623892e+06 2.066293e+12 
6220 3.836762e-05 4.625087e+06 2.066313e+12 
6230 3.838313e-05 4.626902e+06 2.066300e+12 
6240 3.839548e-05 4.628191e+06 2.066254e+12 
6250 3.842960e-05 4.632418e+06 2.066262e+12 
6260 3.847165e-05 4.637599e+06 2.066359e+12 
6270 3.847942e-05 4.638539e+06 2.066376e+12 
6280 3.849402e-05 4.640258e+06 2.066389e+12 
6290 3.850809e-05 4.641819e+06 2.066425e+12 
6300 3.852961e-05 4.644342e+06 2.066484e+12 
6310 3.857029e-05 4.649566e+06 2.066472e+12 
6320 3.862703e-05 4.656732e+06 2.066795e+12 
6330 3.864709e-05 4.659073e+06 2.066808e+12 
6340 3.866261e-05 4.660794e+06 2.066917e+12 
6350 3.869166e-05 4.664163e+06 2.067018e+12 
6360 3.871657e-05 4.667158e+06 2.067168e+12 
6370 3.874530e-05 4.670781e+06 2.067380e+12 
6380 3.878139e-05 4.675052e+06 2.067565e+12 
6390 3.879960e-05 4.677211e+06 2.067657e+12 
6400 3.882062e-05 4.679632e+06 2.067696e+12 
6410 3.887167e-05 4.685917e+06 2.067958e+12 
6420 3.889220e-05 4.688305e+06 2.068008e+12 
6430 3.890368e-05 4.689764e+06 2.068076e+12 
6440 3.892377e-05 4.692167e+06 2.068107e+12 
6450 3.895757e-05 4.696375e+06 2.068166e+12 
6460 3.899132e-05 4.700530e+06 2.068172e+12 
6470 3.903038e-05 4.705678e+06 2.068236e+12 
6480 3.908098e-05 4.712067e+06 2.068112e+12 
6490 3.912945e-05 4.718437e+06 2.068260e+12 
6500 3.914391e-05 4.720128e+06 2.068369e+12 
6510 3.916103e-05 4.722259e+06 2.068348e+12 
6520 3.918585e-05 4.725315e+06 2.068333e+12 
6530 3.920382e-05 4.727593e+06 2.068305e+12 
6540 3.922260e-05 4.729915e+06 2.068099e+12 
6550 3.924357e-05 4.732700e+06 2.067998e+12 
6560 3.925675e-05 4.734239e+06 2.067906e+12 
6570 3.927613e-05 4.736641e+06 2.067977e+12 
6580 3.929908e-05 4.739390e+06 2.067979e+12 
6590 3.931878e-05 4.741612e+06 2.067950e+12 
6600 3.935997e-05 4.746594e+06 2.068096e+12 
6610 3.937042e-05 4.747956e+06 2.068042e+12 
6620 3.938425e-05 4.749629e+06 2.068026e+12 
6630 3.940733e-05 4.752414e+06 2.067958e+12 
6640 3.943839e-05 4.756149e+06 2.067998e+12 
6650 3.946652e-05 4.759709e+06 2.067902e+12 
6660 3.956613e-05 4.772063e+06 2.068113e+12 
6670 3.958754e-05 4.774580e+06 2.068175e+12 
6680 3.960171e-05 4.776381e+06 2.068183e+12 
6690 3.961704e-05 4.778400e+06 2.068303e+12 
6700 3.964167e-05 4.781358e+06 2.068324e+12 
6710 3.967000e-05 4.784695e+06 2.068398e+12 
6720 3.969680e-05 4.788008e+06 2.068341e+12 
6730 3.974017e-05 4.792816e+06 2.068248e+12 
6740 3.974951e-05 4.794021e+06 2.068257e+12 
6750 3.979193e-05 4.799177e+06 2.068148e+12 
6760 3.984959e-05 4.806373e+06 2.068016e+12 
6770 3.987160e-05 4.809154e+06 2.068013e+12 
6780 3.990979e-05 4.813877e+06 2.067989e+12 
6790 3.996356e-05 4.820198e+06 2.067827e+12 
6800 4.001725e-05 4.826528e+06 2.067857e+12 
6810 4.006120e-05 4.831933e+06 2.067684e+12 
6820 4.009983e-05 4.836951e+06 2.067476e+12 
6830 4.011246e-05 4.838579e+06 2.067588e+12 
6840 4.012310e-05 4.839859e+06 2.067563e+12 
6850 4.014331e-05 4.842434e+06 2.067516e+12 
6860 4.019357e-05 4.848691e+06 2.067910e+12 
6870 4.021472e-05 4.851588e+06 2.067646e+12 
6880 4.023255e-05 4.853727e+06 2.067756e+12 
6890 4.026173e-05 4.857396e+06 2.067528e+12 
6900 4.029034e-05 4.860916e+06 2.067819e+12 
6910 4.031346e-05 4.863625e+06 2.068035e+12 
6920 4.032569e-05 4.864987e+06 2.068095e+12 
6930 4.034516e-05 4.867270e+06 2.068318e+12 
6940 4.036173e-05 4.869176e+06 2.068486e+12 
6950 4.040977e-05 4.874983e+06 2.068607e+12 
6960 4.044086e-05 4.878966e+06 2.068840e+12 
6970 4.045340e-05 4.880507e+06 2.068935e+12 
6980 4.046437e-05 4.881825e+06 2.068999e+12 
6990 4.047270e-05 4.883020e+06 2.069017e+12 
7000 4.050857e-05 4.887348e+06 2.068961e+12 
7010 4.059471e-05 4.898457e+06 2.069335e+12 
7020 4.063659e-05 4.903372e+06 2.069397e+12 
7030 4.066956e-05 4.907354e+06 2.069596e+12 
7040 4.068286e-05 4.909018e+06 2.069676e+12 
7050 4.071400e-05 4.912768e+06 2.069771e+12 
7060 4.076771e-05 4.919186e+06 2.069865e+12 
7070 4.081954e-05 4.925303e+06 2.069999e+12 
7080 4.085018e-05 4.929148e+06 2.070032e+12 
7090 4.086351e-05 4.930867e+06 2.070070e+12 
7100 4.088055e-05 4.933069e+06 2.070138e+12 
7110 4.089749e-05 4.934920e+06 2.070216e+12 
7120 4.090657e-05 4.936103e+06 2.070267e+12 
7130 4.091788e-05 4.937610e+06 2.070290e+12 
7140 4.092954e-05 4.939109e+06 2.070405e+12 
7150 4.095450e-05 4.942194e+06 2.070488e+12 
7160 4.098457e-05 4.945977e+06 2.070575e+12 
7170 4.100748e-05 4.948617e+06 2.070636e+12 
7180 4.101796e-05 4.949851e+06 2.070667e+12 
7190 4.103542e-05 4.952068e+06 2.070743e+12 
7200 4.105758e-05 4.954934e+06 2.070825e+12 
7210 4.107971e-05 4.957615e+06 2.070828e+12 
7220 4.109000e-05 4.958894e+06 2.070861e+12 
7230 4.111394e-05 4.961796e+06 2.071070e+12 
7240 4.112662e-05 4.963431e+06 2.071112e+12 
7250 4.114370e-05 4.965448e+06 2.071080e+12 
7260 4.116425e-05 4.968123e+06 2.071111e+12 
7270 4.120971e-05 4.973395e+06 2.071020e+12 
7280 4.124998e-05 4.978443e+06 2.071064e+12 
7290 4.127858e-05 4.981843e+06 2.071116e+12 
7300 4.130218e-05 4.984751e+06 2.071117e+12 
7310 4.136193e-05 4.992321e+06 2.071033e+12 
7320 4.140371e-05 4.997202e+06 2.071291e+12 
7330 4.143542e-05 5.000970e+06 2.071571e+12 
7340 4.149236e-05 5.007942e+06 2.071959e+12 
7350 4.158479e-05 5.018761e+06 2.072222e+12 
7360 4.159587e-05 5.020162e+06 2.072291e+12 
7370 4.161533e-05 5.022620e+06 2.072360e+12 
7380 4.165493e-05 5.027397e+06 2.072355e+12 
7390 4.173005e-05 5.036354e+06 2.072279e+12 
7400 4.183569e-05 5.049209e+06 2.072094e+12 
7410 4.186920e-05 5.053419e+06 2.072098e+12 
7420 4.188079e-05 5.054897e+06 2.072038e+12 
7430 4.190357e-05 5.057750e+06 2.071996e+12 
7440 4.194737e-05 5.063085e+06 2.071986e+12 
7450 4.197164e-05 5.066136e+06 2.071945e+12 
7460 4.198106e-05 5.067304e+06 2.071936e+12 
7470 4.199928e-05 5.069582e+06 2.071970e+12 
7480 4.201650e-05 5.071652e+06 2.071929e+12 
7490 4.202923e-05 5.073301e+06 2.071987e+12 
7500 4.203902e-05 5.074486e+06 2.071874e+12 
7510 4.205916e-05 5.077016e+06 2.071782e+12 
7520 4.209487e-05 5.081295e+06 2.071754e+12 
7530 4.211281e-05 5.083499e+06 2.071751e+12 
7540 4.213052e-05 5.085783e+06 2.071656e+12 
7550 4.214520e-05 5.087499e+06 2.071563e+12 
7560 4.217255e-05 5.090768e+06 2.071503e+12 
7570 4.220511e-05 5.094806e+06 2.071574e+12 
7580 4.222752e-05 5.097473e+06 2.071590e+12 
7590 4.225651e-05 5.100863e+06 2.071640e+12 
7600 4.228301e-05 5.103935e+06 2.071597e+12 
7610 4.230709e-05 5.107011e+06 2.071688e+12 
7620 4.234498e-05 5.111550e+06 2.071673e+12 
7630 4.237039e-05 5.114776e+06 2.071539e+12 
7640 4.239098e-05 5.117254e+06 2.071518e+12 
7650 4.244538e-05 5.124099e+06 2.071577e+12 
7660 4.250559e-05 5.131411e+06 2.071640e+12 
7670 4.258950e-05 5.141584e+06 2.071421e+12 
7680 4.262175e-05 5.145689e+06 2.071443e+12 
7690 4.263557e-05 5.147229e+06 2.071325e+12 
7700 4.265729e-05 5.149895e+06 2.071335e+12 
7710 4.268719e-05 5.153546e+06 2.071363e+12 
7720 4.270990e-05 5.156369e+06 2.071415e+12 
7730 4.274854e-05 5.160646e+06 2.071472e+12 
7740 4.277072e-05 5.163439e+06 2.071582e+12 
7750 4.280391e-05 5.167240e+06 2.071437e+12 
7760 4.284152e-05 5.171706e+06 2.071537e+12 
7770 4.285510e-05 5.173161e+06 2.071449e+12 
7780 4.288271e-05 5.176384e+06 2.071457e+12 
7790 4.289660e-05 5.178091e+06 2.071482e+12 
7800 4.291624e-05 5.180307e+06 2.071469e+12 
7810 4.295037e-05 5.184552e+06 2.071425e+12 
7820 4.298164e-05 5.188444e+06 2.071520e+12 
7830 4.301885e-05 5.192592e+06 2.071451e+12 
7840 4.302850e-05 5.193701e+06 2.071455e+12 
7850 4.304875e-05 5.196236e+06 2.071494e+12 
7860 4.312147e-05 5.205185e+06 2.071446e+12 
7870 4.318401e-05 5.213000e+06 2.071389e+12 
7880 4.321197e-05 5.216094e+06 2.071198e+12 
7890 4.322419e-05 5.217569e+06 2.071172e+12 
7900 4.324257e-05 5.219642e+06 2.071114e+12 
7910 4.326568e-05 5.222625e+06 2.071162e+12 
7920 4.329880e-05 5.226620e+06 2.071245e+12 
7930 4.331000e-05 5.228025e+06 2.071311e+12 
7940 4.332469e-05 5.229722e+06 2.071377e+12 
7950 4.335749e-05 5.233488e+06 2.071371e+12 
7960 4.342969e-05 5.242192e+06 2.071410e+12 
7970 4.349482e-05 5.249860e+06 2.071283e+12 
7980 4.355647e-05 5.257141e+06 2.071093e+12 
7990 4.356639e-05 5.258308e+06 2.071001e+12 
8000 4.358686e-05 5.260751e+06 2.070882e+12 
8010 4.360140e-05 5.262415e+06 2.070821e+12 
8020 4.363893e-05 5.267082e+06 2.070739e+12 
8030 4.369535e-05 5.273467e+06 2.070688e+12 
8040 4.375528e-05 5.280507e+06 2.070621e+12 
8050 4.379315e-05 5.285130e+06 2.070483e+12 
8060 4.383686e-05 5.290462e+06 2.070447e+12 
8070 4.385885e-05 5.292943e+06 2.070326e+12 
8080 4.387758e-05 5.295203e+06 2.070301e+12 
8090 4.391145e-05 5.298955e+06 2.070300e+12 
8100 4.392965e-05 5.300921e+06 2.070292e+12 
8110 4.393974e-05 5.302093e+06 2.070387e+12 
8120 4.395293e-05 5.303694e+06 2.070499e+12 
8130 4.396743e-05 5.305491e+06 2.070523e+12 
8140 4.400387e-05 5.310015e+06 2.070881e+12 
8150 4.404084e-05 5.314403e+06 2.071209e+12 
8160 4.408355e-05 5.319441e+06 2.071492e+12 
8170 4.409301e-05 5.320646e+06 2.071572e+12 
8180 4.411153e-05 5.322989e+06 2.071650e+12 
8190 4.412156e-05 5.324333e+06 2.071661e+12 
8200 4.413299e-05 5.325739e+06 2.071762e+12 
8210 4.415369e-05 5.328099e+06 2.071695e+12 
8220 4.420072e-05 5.333660e+06 2.071719e+12 
8230 4.422175e-05 5.336120e+06 2.071764e+12 
8240 4.427431e-05 5.342403e+06 2.071874e+12 
8250 4.433298e-05 5.349066e+06 2.072043e+12 
8260 4.434900e-05 5.351138e+06 2.072202e+12 
8270 4.436478e-05 5.353081e+06 2.072312e+12 
8280 4.439207e-05 5.356073e+06 2.072397e+12 
8290 4.441164e-05 5.358455e+06 2.072503e+12 
8300 4.442342e-05 5.359874e+06 2.072549e+12 
8310 4.443768e-05 5.361456e+06 2.072643e+12 
8320 4.448316e-05 5.366742e+06 2.072753e+12 
8330 4.454992e-05 5.375135e+06 2.072850e+12 
8340 4.460389e-05 5.381539e+06 2.072680e+12 
8350 4.462427e-05 5.383930e+06 2.072783e+12 
8360 4.466932e-05 5.389019e+06 2.072534e+12 
8370 4.467704e-05 5.389843e+06 2.072556e+12 
8380 4.469514e-05 5.392067e+06 2.072527e+12 
8390 4.470603e-05 5.393463e+06 2.072534e+12 
8400 4.473709e-05 5.397344e+06 2.072479e+12 
8410 4.474731e-05 5.398613e+06 2.072469e+12 
8420 4.476566e-05 5.400657e+06 2.072493e+12 
8430 4.478036e-05 5.402459e+06 2.072410e+12 
8440 4.481546e-05 5.406374e+06 2.072208e+12 
8450 4.485963e-05 5.411648e+06 2.072078e+12 
8460 4.490070e-05 5.416663e+06 2.072118e+12 
8470 4.491604e-05 5.418491e+06 2.072082e+12 
8480 4.494388e-05 5.421753e+06 2.071985e+12 
8490 4.496220e-05 5.424227e+06 2.072030e+12 
8500 4.501105e-05 5.430727e+06 2.071756e+12 
8510 4.503408e-05 5.433606e+06 2.071754e+12 
8520 4.506115e-05 5.436574e+06 2.071769e+12 
8530 4.509878e-05 5.441361e+06 2.071849e+12 
8540 4.514247e-05 5.446428e+06 2.071878e+12 
8550 4.516982e-05 5.449663e+06 2.071671e+12 
8560 4.519613e-05 5.452657e+06 2.071476e+12 
8570 4.520927e-05 5.454354e+06 2.071472e+12 
8580 4.521865e-05 5.455590e+06 2.071467e+12 
8590 4.524577e-05 5.458907e+06 2.071381e+12 
8600 4.527483e-05 5.462388e+06 2.071413e+12 
8610 4.528712e-05 5.464025e+06 2.071455e+12 
8620 4.530837e-05 5.466501e+06 2.071453e+12 
8630 4.537766e-05 5.474880e+06 2.071559e+12 
8640 4.540493e-05 5.478219e+06 2.071578e+12 
8650 4.543709e-05 5.482231e+06 2.071626e+12 
8660 4.545754e-05 5.484637e+06 2.071524e+12 
8670 4.546942e-05 5.486090e+06 2.071511e+12 
8680 4.548697e-05 5.489369e+06 2.070379e+12 
8690 4.549943e-05 5.491037e+06 2.070401e+12 
8700 4.551646e-05 5.493118e+06 2.070355e+12 
8710 4.554090e-05 5.495849e+06 2.070337e+12 
8720 4.559560e-05 5.502629e+06 2.070228e+12 
8730 4.561905e-05 5.505477e+06 2.070098e+12 
8740 4.563321e-05 5.507022e+06 2.070140e+12 
8750 4.565629e-05 5.510129e+06 2.070155e+12 
8760 4.567048e-05 5.512099e+06 2.070144e+12 
8770 4.568619e-05 5.514075e+06 2.070119e+12 
8780 4.569655e-05 5.515389e+06 2.070146e+12 
8790 4.571514e-05 5.517708e+06 2.070090e+12 
8800 4.574146e-05 5.520811e+06 2.070229e+12 
8810 4.574959e-05 5.521611e+06 2.070199e+12 
8820 4.575962e-05 5.522789e+06 2.070243e+12 
8830 4.577676e-05 5.524882e+06 2.070448e+12 
8840 4.581193e-05 5.529010e+06 2.070649e+12 
8850 4.583066e-05 5.531447e+06 2.070533e+12 
8860 4.585824e-05 5.534765e+06 2.070450e+12 
8870 4.588070e-05 5.537205e+06 2.070469e+12 
8880 4.589824e-05 5.539364e+06 2.070582e+12 
8890 4.591687e-05 5.541682e+06 2.070607e+12 
8900 4.596159e-05 5.547078e+06 2.070757e+12 
8910 4.602795e-05 5.554899e+06 2.071454e+12 
8920 4.603923e-05 5.556485e+06 2.071423e+12 
8930 4.604916e-05 5.557739e+06 2.071555e+12 
8940 4.605817e-05 5.558569e+06 2.071788e+12 
8950 4.610676e-05 5.564799e+06 2.071635e+12 
8960 4.614197e-05 5.569361e+06 2.071594e+12 
8970 4.615376e-05 5.570797e+06 2.071700e+12 
8980 4.617271e-05 5.572946e+06 2.071945e+12 
8990 4.620325e-05 5.576684e+06 2.072111e+12 
9000 4.622865e-05 5.580375e+06 2.071716e+12 
9010 4.624564e-05 5.582547e+06 2.071620e+12 
9020 4.630353e-05 5.589850e+06 2.071818e+12 
9030 4.633083e-05 5.593179e+06 2.072221e+12 
9040 4.634052e-05 5.594281e+06 2.072584e+12 
9050 4.636703e-05 5.596970e+06 2.073554e+12 
9060 4.638923e-05 5.599523e+06 2.073978e+12 
9070 4.639858e-05 5.600984e+06 2.073666e+12 
9080 4.641159e-05 5.602630e+06 2.073599e+12 
9090 4.642050e-05 5.603812e+06 2.073633e+12 
9100 4.643297e-05 5.605424e+06 2.073666e+12 
9110 4.646282e-05 5.609157e+06 2.074169e+12 
9120 4.650282e-05 5.613012e+06 2.075405e+12 
9130 4.651120e-05 5.614243e+06 2.075304e+12 
9140 4.652127e-05 5.615263e+06 2.075618e+12 
9150 4.653254e-05 5.616494e+06 2.075770e+12 
9160 4.654445e-05 5.617909e+06 2.075942e+12 
9170 4.656831e-05 5.620910e+06 2.075755e+12 
9180 4.658670e-05 5.623020e+06 2.075962e+12 
9190 4.660561e-05 5.625274e+06 2.076430e+12 
9200 4.661218e-05 5.625803e+06 2.076719e+12 
9210 4.662875e-05 5.628139e+06 2.076836e+12 
9220 4.665230e-05 5.631141e+06 2.076721e+12 
9230 4.665814e-05 5.631786e+06 2.076839e+12 
9240 4.666851e-05 5.633060e+06 2.076692e+12 
9250 4.670666e-05 5.637978e+06 2.076513e+12 
9260 4.672423e-05 5.640012e+06 2.076742e+12 
9270 4.673411e-05 5.641145e+06 2.076860e+12 
9280 4.674947e-05 5.642808e+06 2.076909e+12 
9290 4.676328e-05 5.644579e+06 2.077025e+12 
9300 4.677239e-05 5.645411e+06 2.077354e+12 
9310 4.678914e-05 5.647426e+06 2.077370e+12 
9320 4.680112e-05 5.649083e+06 2.077149e+12 
9330 4.682731e-05 5.652605e+06 2.077197e+12 
9340 4.685125e-05 5.655643e+06 2.076972e+12 
9350 4.687860e-05 5.659501e+06 2.076261e+12 
9360 4.692332e-05 5.665027e+06 2.076532e+12 
9370 4.694928e-05 5.668029e+06 2.076611e+12 
9380 4.697688e-05 5.671249e+06 2.076724e+12 
9390 4.699890e-05 5.674161e+06 2.076517e+12 
9400 4.701875e-05 5.676685e+06 2.076152e+12 
9410 4.703889e-05 5.678844e+06 2.076509e+12 
9420 4.705095e-05 5.680193e+06 2.076581e+12 
9430 4.708400e-05 5.683840e+06 2.077073e+12 
9440 4.711836e-05 5.688123e+06 2.076713e+12 
9450 4.713256e-05 5.689671e+06 2.076708e+12 
9460 4.716918e-05 5.694511e+06 2.076747e+12 
9470 4.719934e-05 5.697742e+06 2.076780e+12 
9480 4.721769e-05 5.700325e+06 2.076631e+12 
9490 4.723223e-05 5.701843e+06 2.076766e+12 
9500 4.726390e-05 5.705520e+06 2.076862e+12 
9510 4.731093e-05 5.711187e+06 2.076586e+12 
9520 4.732523e-05 5.712847e+06 2.076640e+12 
9530 4.734231e-05 5.714597e+06 2.076973e+12 
9540 4.735755e-05 5.716966e+06 2.076362e+12 
9550 4.736833e-05 5.718344e+06 2.076375e+12 
9560 4.737953e-05 5.719663e+06 2.076490e+12 
9570 4.738762e-05 5.720375e+06 2.076819e+12 
9580 4.739610e-05 5.721181e+06 2.077141e+12 
9590 4.741177e-05 5.723107e+06 2.076885e+12 
9600 4.743549e-05 5.725875e+06 2.076829e+12 
9610 4.746729e-05 5.729043e+06 2.077820e+12 
9620 4.750897e-05 5.734468e+06 2.077326e+12 
9630 4.755750e-05 5.739487e+06 2.078129e+12 
9640 4.760764e-05 5.745686e+06 2.077857e+12 
9650 4.762484e-05 5.747941e+06 2.077369e+12 
9660 4.763086e-05 5.748684e+06 2.077532e+12 
9670 4.763869e-05 5.749585e+06 2.077421e+12 
9680 4.765889e-05 5.752165e+06 2.077262e+12 
9690 4.770269e-05 5.757213e+06 2.077518e+12 
9700 4.772157e-05 5.759880e+06 2.076948e+12 
9710 4.773697e-05 5.761518e+06 2.077311e+12 
9720 4.775983e-05 5.764143e+06 2.077228e+12 
9730 4.778344e-05 5.767053e+06 2.077127e+12 
9740 4.781260e-05 5.770974e+06 2.076570e+12 
9750 4.784109e-05 5.774541e+06 2.076371e+12 
9760 4.785306e-05 5.776127e+06 2.076000e+12 
9770 4.787061e-05 5.777947e+06 2.076337e+12 
9780 4.788627e-05 5.779841e+06 2.076247e+12 
9790 4.789713e-05 5.781248e+06 2.076561e+12 
9800 4.791422e-05 5.783130e+06 2.076694e+12 
9810 4.792722e-05 5.784636e+06 2.076760e+12 
9820 4.794082e-05 5.786375e+06 2.076548e+12 
9830 4.794770e-05 5.787412e+06 2.076402e+12 
9840 4.795335e-05 5.788152e+06 2.076567e+12 
9850 4.796942e-05 5.790008e+06 2.076803e+12 
9860 4.798040e-05 5.791635e+06 2.076620e+12 
9870 4.799580e-05 5.793382e+06 2.076609e+12 
9880 4.802715e-05 5.797074e+06 2.076346e+12 
9890 4.805543e-05 5.800256e+06 2.076323e+12 
9900 4.809075e-05 5.803860e+06 2.076830e+12 
9910 4.811431e-05 5.806800e+06 2.076713e+12 
9920 4.814788e-05 5.811045e+06 2.076352e+12 
9930 4.815706e-05 5.812446e+06 2.076021e+12 
9940 4.816696e-05 5.813462e+06 2.075934e+12 
9950 4.818086e-05 5.814911e+06 2.076010e+12 
9960 4.819148e-05 5.816398e+06 2.075859e+12 
9970 4.821663e-05 5.819060e+06 2.076478e+12 
9980 4.823943e-05 5.821327e+06 2.076940e+12 
9990 4.825053e-05 5.822692e+06 2.076994e+12 
